result,odds-home,odds-draw,odds-away,home-wins,home-draw,home-losses,home-goals,home-opposition-goals,home-shots,home-shots-on-target,home-opposition-shots,home-opposition-shots-on-target,away-wins,away-draw,away-losses,away-goals,away-opposition-goals,away-shots,away-shots-on-target,away-opposition-shots,away-opposition-shots-on-target
D,5.5,4.0,1.57,3,2,5,13,17,75,32,91,44,5,3,2,15,10,117,48,83,43
D,2.75,3.4,2.45,4,3,3,12,14,120,46,133,51,5,2,3,14,12,145,56,95,34
D,3.75,3.4,2.0,2,2,6,8,11,109,34,94,37,6,3,1,10,4,129,45,105,25
D,1.44,4.33,7.0,6,4,0,20,10,101,55,67,31,3,3,4,12,13,79,37,76,36
D,2.0,3.5,3.6,5,2,3,12,15,87,45,101,50,1,3,6,14,21,56,30,98,53
D,3.3,3.25,2.2,3,3,4,11,9,128,48,94,38,4,4,2,20,11,140,48,141,44
D,1.95,3.5,3.79,4,2,4,13,16,86,49,103,54,3,3,4,12,14,89,45,76,34
D,1.5,4.0,7.0,1,5,4,9,16,149,43,143,44,3,3,4,8,10,121,36,100,35
D,1.72,3.5,5.0,0,6,4,6,12,80,28,125,39,4,4,2,14,11,115,47,131,42
D,2.4,3.2,3.0,4,2,4,8,8,89,34,135,38,3,2,5,10,17,103,36,140,47
D,3.2,3.4,2.2,4,4,2,13,10,135,45,83,26,1,6,3,10,14,152,42,136,42
D,2.37,3.2,3.0,3,5,2,11,11,116,43,139,44,3,3,4,11,15,119,47,147,54
D,2.7,3.25,2.6,3,4,3,14,14,80,37,85,38,5,5,0,17,8,99,47,81,43
D,1.4,4.75,7.0,6,3,1,21,8,143,45,106,40,0,6,4,5,11,95,28,126,37
D,2.0,3.3,3.8,3,4,3,10,11,102,31,111,39,3,1,6,9,18,105,36,132,46
D,2.2,3.25,3.29,3,3,4,7,10,75,37,75,40,4,2,4,15,16,90,56,104,47
D,2.14,3.39,3.29,4,4,2,11,9,79,42,79,33,4,2,4,11,16,93,47,98,49
D,1.6,4.2,5.0,6,4,0,19,9,94,44,78,41,4,2,4,12,14,76,46,103,39
D,2.7,3.1,2.7,2,4,4,12,13,90,39,91,37,4,3,3,15,9,103,50,101,59
D,2.37,3.1,3.1,3,5,2,13,11,134,44,78,28,5,3,2,12,8,99,28,119,33
D,1.39,4.75,7.0,5,3,2,17,12,114,49,86,44,4,2,4,17,19,89,44,83,39
D,1.8,3.6,4.33,2,2,6,11,18,104,36,151,51,1,1,8,5,24,103,32,165,58
D,2.0,3.5,3.6,2,3,5,10,17,78,35,136,48,3,2,5,10,21,101,39,103,64
D,1.9,3.6,3.8,3,4,3,13,13,137,43,117,40,5,4,1,13,8,92,32,120,32
D,4.75,3.6,1.75,5,1,4,9,8,93,37,130,35,1,5,4,10,17,150,41,138,43
D,1.53,4.0,6.0,8,0,2,19,9,123,48,84,26,1,5,4,6,11,101,36,90,30
D,2.79,3.39,2.39,5,4,1,17,10,97,46,78,32,7,2,1,21,11,84,48,98,44
D,1.28,5.25,11.0,7,2,1,17,6,141,54,126,40,2,4,4,11,14,109,30,100,36
D,1.95,3.5,3.79,4,3,3,11,11,76,48,106,42,3,2,5,13,16,91,46,116,60
D,1.65,4.0,4.75,4,4,2,19,13,140,46,130,36,7,3,0,19,9,155,52,137,43
D,1.8,3.4,4.75,4,4,2,18,11,96,45,79,38,2,1,7,7,14,82,29,80,32
D,2.89,3.29,2.37,4,2,4,12,13,72,46,95,51,4,3,3,16,12,93,52,63,35
D,4.5,3.5,1.8,4,5,1,10,9,118,38,95,30,7,3,0,20,6,136,54,129,43
D,3.75,3.4,2.0,4,0,6,10,11,104,35,104,37,5,2,3,17,11,136,48,106,40
D,2.3,3.3,3.1,4,3,3,10,9,103,36,118,49,2,4,4,12,19,130,37,108,55
D,1.44,4.2,7.5,4,3,3,13,11,128,40,117,35,1,5,4,11,15,97,31,163,58
D,1.44,4.5,6.5,6,2,2,18,7,110,68,81,36,4,5,1,15,7,90,48,70,26
D,1.44,4.2,8.0,4,2,4,12,8,73,31,72,28,4,3,3,13,13,93,50,97,48
D,2.37,3.25,3.0,3,2,5,8,15,105,34,137,45,3,5,2,13,11,135,44,81,27
D,1.9,3.4,4.1,6,3,1,9,3,119,41,109,25,3,4,3,11,12,133,43,119,37
D,2.25,3.2,3.25,3,5,2,11,7,81,42,79,32,4,2,4,15,14,72,40,92,44
D,1.95,3.75,3.5,5,2,3,22,14,84,41,103,49,5,1,4,20,19,102,58,99,43
D,3.75,3.4,2.0,5,4,1,11,6,112,41,116,32,5,4,1,21,14,134,58,114,39
D,2.0,3.5,3.6,6,2,2,18,12,119,46,145,41,3,1,6,16,19,124,49,112,46
D,2.4,3.5,2.7,4,4,2,17,14,141,46,101,35,8,2,0,28,6,149,60,124,41
D,1.9,3.6,4.0,5,3,2,15,10,78,39,97,43,3,3,4,13,15,84,44,94,53
D,1.9,3.3,4.2,2,2,6,10,18,113,38,130,44,1,4,5,7,12,126,40,112,43
D,2.6,3.4,2.6,4,3,3,12,10,151,40,118,36,4,4,2,17,15,170,59,112,52
D,2.04,3.2,3.75,4,0,6,11,14,111,41,121,41,4,3,3,12,11,141,47,87,27
D,2.5,3.2,2.87,2,0,8,8,16,80,30,87,36,2,0,8,10,25,79,35,91,53
D,2.1,3.5,3.29,5,3,2,18,11,99,46,70,34,7,0,3,28,9,122,62,69,30
D,1.57,4.0,5.5,7,2,1,27,15,123,57,128,51,6,2,2,17,12,133,50,122,39
D,1.4,4.5,7.5,4,2,4,16,14,143,52,113,41,2,5,3,11,13,113,34,110,38
D,5.0,4.0,1.61,2,4,4,11,14,102,45,108,57,5,4,1,21,8,144,74,69,37
D,2.45,3.4,2.8,2,2,6,9,21,125,43,134,55,1,3,6,6,15,133,32,90,42
D,1.7,3.6,5.0,4,3,3,18,12,117,47,120,47,2,6,2,8,8,103,38,90,26
D,2.0,3.2,4.0,6,2,2,20,11,92,35,134,44,3,3,4,9,15,105,36,135,45
D,5.0,3.8,1.64,4,3,3,16,14,106,49,106,49,7,2,1,23,11,138,59,92,40
D,2.75,3.29,2.5,2,2,6,8,14,102,40,98,58,6,2,2,17,13,91,44,82,40
D,2.04,3.1,4.0,2,1,7,10,23,82,35,93,52,4,3,3,13,11,84,33,100,41
D,1.9,3.39,4.0,4,1,5,17,17,83,47,102,54,4,2,4,8,10,78,35,78,41
D,2.37,3.2,3.0,5,1,4,15,14,130,49,112,48,6,3,1,18,7,125,49,99,28
D,2.37,3.2,3.0,6,3,1,18,9,96,46,77,37,6,4,0,19,9,94,49,70,36
D,2.87,3.1,2.54,4,1,5,12,16,81,40,91,46,5,3,2,17,8,93,44,68,29
D,2.0,3.4,3.75,6,1,3,17,12,126,45,95,30,2,3,5,7,13,126,36,123,46
D,1.75,3.5,4.75,5,2,3,18,13,130,45,112,35,3,4,3,11,9,118,38,110,38
A,2.9,3.1,2.5,3,4,3,17,16,122,54,111,49,6,3,1,16,6,129,43,107,28
A,4.75,4.2,1.61,3,2,5,12,13,102,54,59,33,6,1,3,23,7,112,63,65,27
A,1.85,3.4,4.33,6,1,3,23,16,155,58,153,50,5,2,3,13,15,88,41,134,43
A,1.66,3.75,5.0,5,4,1,16,10,94,46,72,31,3,3,4,8,11,77,32,73,36
A,3.5,3.39,2.04,4,2,4,16,17,77,32,90,42,6,2,2,16,13,77,44,91,40
A,2.0,3.5,3.6,2,7,1,8,7,111,41,100,30,5,1,4,21,16,160,58,154,51
A,1.9,3.5,4.0,2,2,6,11,15,110,30,108,42,1,2,7,9,18,121,45,148,50
A,2.14,3.39,3.29,2,4,4,10,16,63,37,111,61,3,3,4,17,17,94,49,102,56
A,4.5,3.75,1.75,5,1,4,12,10,102,38,129,44,3,3,4,15,14,146,51,97,42
A,3.6,3.29,2.04,3,2,5,11,15,75,31,88,41,4,4,2,16,11,98,47,73,35
A,3.39,3.6,2.04,5,3,2,20,11,84,39,107,47,6,3,1,22,11,100,51,75,34
A,1.75,3.6,4.75,3,1,6,16,20,131,46,124,48,3,6,1,10,10,117,39,122,38
A,2.37,3.3,3.0,1,4,5,7,15,128,33,84,42,5,2,3,17,15,157,59,130,56
A,4.5,3.79,1.7,3,5,2,15,12,97,46,83,36,8,0,2,20,6,125,52,80,38
A,3.4,3.4,2.1,1,6,3,6,12,119,30,69,38,7,3,0,27,7,139,60,136,46
A,4.33,3.6,1.8,5,1,4,11,11,97,33,146,45,6,3,1,12,3,119,39,109,27
A,3.8,3.5,1.95,7,1,2,19,9,121,45,159,38,6,3,1,24,16,129,59,108,40
A,1.7,3.8,4.75,2,4,4,11,17,126,47,143,51,3,5,2,12,12,122,46,137,41
A,4.33,4.2,1.66,5,2,3,21,18,100,55,92,42,5,3,2,16,11,108,48,84,39
A,3.4,3.2,2.2,3,2,5,13,14,105,44,128,41,5,1,4,22,16,136,63,119,48
A,2.05,3.3,3.6,4,5,1,12,9,80,31,130,33,4,4,2,10,11,107,40,123,41
A,1.85,3.5,4.2,7,2,1,24,6,110,67,75,35,6,4,0,19,9,104,54,66,28
A,2.87,3.2,2.5,6,0,4,14,10,105,42,110,28,7,3,0,14,3,112,38,110,27
A,4.2,3.75,1.83,3,1,6,9,23,108,35,153,52,2,3,5,9,10,130,45,96,38
A,2.25,3.39,3.1,3,2,5,13,16,80,43,113,59,3,5,2,13,12,78,43,78,34
A,2.5,3.2,2.87,3,2,5,11,17,112,39,115,37,2,6,2,9,9,126,43,106,34
A,3.75,3.39,2.0,3,0,7,11,25,75,27,92,52,2,3,5,12,17,72,35,105,47
A,3.1,3.39,2.25,3,2,5,15,19,88,41,108,49,4,3,3,19,20,89,44,93,43
A,2.5,3.29,2.79,3,3,4,10,13,73,29,81,39,5,2,3,18,16,97,51,99,43
A,1.61,3.75,5.5,4,3,3,17,11,106,54,106,59,4,2,4,14,16,69,41,93,43
A,1.66,4.0,4.75,5,2,3,23,14,176,58,156,49,0,6,4,11,20,116,43,168,59
A,2.4,3.4,2.8,2,1,7,9,15,110,30,116,46,5,2,3,18,14,177,63,122,54
A,2.54,3.25,2.75,5,1,4,21,17,94,47,100,54,5,4,1,16,9,97,46,68,29
A,1.9,3.5,4.0,5,2,3,18,15,93,43,74,33,3,2,5,20,22,102,51,103,50
A,2.04,3.25,3.75,2,2,6,8,14,90,32,101,53,5,3,2,20,11,89,39,101,42
A,2.54,3.2,2.79,2,3,5,13,18,63,31,90,44,4,5,1,15,11,96,47,78,34
A,3.29,3.5,2.1,3,3,4,12,17,89,51,92,37,5,3,2,21,13,91,42,76,36
A,2.37,3.29,2.89,4,2,4,16,15,68,37,95,43,3,5,2,10,8,106,41,89,54
A,1.25,5.25,13.0,6,3,1,17,6,159,54,127,37,1,2,7,6,14,122,34,115,47
A,3.29,3.5,2.1,4,5,1,13,6,103,44,89,53,6,3,1,25,10,152,80,71,41
A,2.1,3.3,3.5,1,2,7,6,14,116,30,113,47,2,3,5,12,14,132,43,139,46
A,8.0,5.0,1.36,1,0,9,4,33,71,30,124,70,4,2,4,14,16,97,45,78,41
A,6.0,4.2,1.44,4,2,4,12,15,103,48,81,38,6,2,2,16,11,83,46,84,38
A,2.6,3.25,2.7,3,5,2,11,11,112,35,106,35,3,5,2,11,10,107,29,114,35
A,2.4,3.2,3.0,4,3,3,12,14,126,49,141,49,5,2,3,14,12,147,52,103,38
A,1.44,4.33,7.0,8,0,2,24,9,122,53,85,36,2,2,6,10,18,87,37,87,47
A,5.75,4.0,1.57,4,2,4,13,15,74,42,91,38,5,3,2,20,9,103,46,75,33
A,1.9,3.4,4.0,3,3,4,8,13,91,28,147,46,2,2,6,6,19,104,34,166,63
A,1.7,3.75,4.75,6,0,4,22,20,114,47,158,63,4,2,4,12,18,104,49,89,46
A,1.36,4.75,8.0,4,3,3,17,13,147,55,97,42,1,5,4,11,17,158,36,121,49
A,2.0,3.29,3.75,2,2,6,7,19,63,27,84,43,4,3,3,18,15,91,46,105,56
A,5.0,3.5,1.72,3,3,4,7,9,84,33,135,37,4,3,3,17,13,148,55,113,39
A,2.04,3.75,3.25,3,0,7,7,16,69,27,89,37,5,1,4,21,18,108,62,104,57
A,3.5,3.39,2.04,4,4,2,13,10,96,49,70,33,5,1,4,19,16,96,55,75,37
A,4.2,3.6,1.83,3,2,5,14,19,82,41,103,48,7,2,1,20,8,99,56,95,43
A,1.9,3.75,3.6,5,2,3,18,17,179,66,122,54,3,4,3,14,10,131,55,99,40
A,5.5,3.8,1.61,2,3,5,7,14,99,28,138,39,6,3,1,17,7,141,53,124,39
A,2.3,3.5,2.9,1,2,7,7,16,113,40,145,48,1,2,7,10,22,119,43,129,51
A,2.29,3.25,3.1,2,4,4,11,13,80,44,84,42,2,5,3,15,14,99,44,83,36
A,2.2,3.2,3.5,3,4,3,9,10,82,28,109,43,4,4,2,19,12,106,47,84,39
A,2.0,3.5,3.6,5,1,4,11,16,98,40,109,44,4,1,5,13,19,78,38,134,55
A,2.6,3.2,2.75,5,5,0,17,8,105,48,83,48,6,2,2,22,8,104,65,80,37
A,2.5,3.2,2.87,5,1,4,16,18,83,41,99,51,3,3,4,19,23,101,43,95,47
A,3.75,3.6,1.9,3,2,5,16,18,131,50,106,46,7,3,0,29,14,128,65,113,39
A,3.75,3.5,1.95,2,1,7,8,22,114,35,121,47,4,3,3,16,14,148,51,113,48
A,3.75,3.39,2.0,1,1,8,3,22,78,31,102,57,1,4,5,7,15,57,24,95,47
A,3.89,3.5,1.9,4,4,2,15,7,78,34,103,43,7,2,1,20,8,110,62,89,42
A,3.1,3.4,2.25,3,1,6,10,11,110,34,107,38,3,5,2,20,12,141,45,138,46
A,2.45,3.39,2.75,4,2,4,12,17,101,45,79,39,4,2,4,17,13,103,54,105,58
A,1.5,4.33,6.0,7,3,0,13,2,108,39,116,29,2,6,2,13,13,150,39,120,41
A,2.1,3.3,3.5,2,1,7,7,17,78,41,104,57,5,3,2,17,12,136,50,141,42
A,4.5,3.75,1.72,3,1,6,14,19,155,47,157,48,5,4,1,22,9,133,55,139,45
A,1.8,3.75,4.2,4,5,1,12,10,120,44,119,41,3,3,4,11,16,106,38,151,54
A,1.85,3.6,4.0,2,2,6,8,12,124,35,126,48,4,2,4,13,18,124,43,169,60
A,2.54,3.39,2.62,3,3,4,12,17,88,41,86,49,4,3,3,11,13,81,38,92,44
A,2.3,3.2,3.1,2,5,3,12,14,113,33,112,42,2,4,4,12,18,133,46,171,61
A,2.45,3.2,2.9,5,2,3,13,10,170,55,109,38,3,5,2,18,13,144,46,121,34
A,2.1,3.25,3.6,3,4,3,9,9,117,36,111,37,4,3,3,16,12,127,45,131,46
A,10.0,6.0,1.25,1,1,8,3,24,78,34,108,62,6,0,4,23,13,112,55,82,38
A,1.75,3.6,4.59,4,6,0,16,6,88,48,72,27,1,1,8,10,21,97,53,89,54
A,2.79,3.39,2.45,1,1,8,9,21,88,46,94,59,4,5,1,13,6,101,43,88,51
A,7.5,4.5,1.39,4,2,4,15,14,77,44,95,45,7,2,1,22,7,135,68,70,37
A,2.1,3.5,3.25,3,2,5,15,16,172,55,151,46,4,3,3,13,11,149,41,120,38
A,2.54,3.25,2.75,2,1,7,12,25,71,39,99,47,5,4,1,16,9,93,42,77,33
A,1.66,3.75,5.0,5,2,3,18,14,160,53,121,42,2,3,5,6,13,90,25,150,44
A,2.1,3.39,3.39,2,2,6,9,15,72,41,83,52,4,2,4,13,16,107,53,77,38
A,1.83,3.5,4.33,2,5,3,10,12,133,37,69,32,3,5,2,13,13,141,48,168,49
A,1.75,3.5,4.75,4,4,2,13,10,137,47,93,29,5,1,4,9,11,93,39,135,36
A,1.95,3.3,4.0,4,2,4,11,18,79,40,100,60,7,0,3,21,15,100,41,130,62
A,2.7,3.2,2.7,1,0,9,8,20,94,41,87,50,5,2,3,19,16,98,54,99,41
A,6.5,3.6,1.57,3,3,4,12,14,90,36,138,43,7,2,1,15,6,130,52,113,35
A,1.33,5.0,9.0,6,3,1,19,10,104,51,67,30,3,3,4,13,13,62,31,88,41
A,3.1,3.3,2.3,3,1,6,11,17,109,34,143,52,6,2,2,15,10,155,55,88,33
A,8.5,4.33,1.39,3,3,4,14,15,70,38,102,45,7,1,2,24,7,109,65,67,32
A,2.89,3.5,2.29,3,1,6,12,24,69,25,91,49,3,2,5,14,15,102,57,59,32
A,4.5,3.5,1.8,3,4,3,15,15,81,33,114,43,6,3,1,17,6,141,56,125,39
A,2.7,3.1,2.7,4,0,6,6,15,95,25,120,46,4,3,3,13,10,126,43,113,40
A,1.2,6.5,13.0,9,0,1,27,9,121,57,90,40,3,2,5,12,17,80,42,87,42
A,2.37,3.4,2.9,2,3,5,8,14,114,36,110,35,5,2,3,16,13,130,44,109,34
A,4.0,3.6,1.85,5,3,2,12,9,80,41,72,37,5,3,2,17,11,102,48,68,33
A,8.5,4.75,1.36,4,3,3,15,13,81,34,105,53,7,1,2,23,8,100,48,76,39
A,3.25,3.25,2.2,3,1,6,9,16,105,36,143,49,3,1,6,9,13,114,41,114,39
A,1.95,3.5,3.75,6,2,2,15,14,93,46,145,44,2,3,5,10,17,115,39,122,41
A,4.0,3.39,1.9,4,3,3,16,13,75,44,97,46,6,2,2,17,9,94,61,90,36
A,2.29,3.2,3.1,2,1,7,11,18,94,44,83,47,2,3,5,15,20,90,38,101,52
A,4.0,3.5,1.9,4,4,2,19,13,93,37,118,44,5,3,2,21,13,131,54,118,41
A,1.85,3.5,4.33,2,1,7,10,17,123,48,162,52,3,1,6,12,24,121,41,155,58
A,2.1,3.4,3.4,3,5,2,12,10,81,34,133,39,6,2,2,18,10,127,49,166,43
A,6.0,4.5,1.5,1,1,8,5,31,69,31,120,65,2,4,4,12,18,96,44,92,43
A,2.3,3.2,3.2,2,2,6,10,16,102,43,96,43,4,3,3,15,13,109,49,93,40
A,3.5,3.6,2.0,3,3,4,11,16,93,36,128,42,3,3,4,15,15,139,51,113,41
A,4.0,3.5,1.9,1,5,4,10,14,100,33,147,54,6,3,1,13,4,114,39,117,28
A,15.0,6.5,1.18,0,0,10,4,35,75,29,126,72,3,3,4,12,9,74,32,83,36
A,2.0,3.6,3.5,3,4,3,15,14,84,42,97,53,3,2,5,13,19,102,50,90,51
A,4.5,3.4,1.83,2,0,8,7,20,83,38,106,56,4,2,4,13,12,165,51,114,38
A,1.44,4.33,7.0,4,2,4,21,17,175,61,155,45,1,1,8,5,22,101,26,124,50
A,1.9,3.39,4.0,2,4,4,10,15,90,45,109,60,4,4,2,11,9,79,42,74,39
A,2.6,3.4,2.6,1,5,4,13,15,123,39,125,42,4,3,3,18,17,155,61,129,60
A,1.6,4.0,5.25,5,1,4,19,15,125,64,117,50,3,3,4,11,8,100,42,82,23
A,2.75,3.25,2.55,5,4,1,18,12,160,53,113,48,6,3,1,10,4,127,45,107,29
A,1.95,3.3,4.0,3,4,3,13,13,96,54,91,38,2,3,5,10,16,82,38,93,43
A,6.5,4.5,1.44,3,2,5,11,20,96,51,106,53,4,4,2,17,9,135,55,75,43
A,1.39,4.5,8.0,5,1,4,19,14,101,57,106,59,4,2,4,15,16,87,36,112,58
A,3.39,3.25,2.14,1,1,8,4,16,92,37,83,46,2,4,4,13,16,74,40,78,36
A,8.5,4.75,1.36,3,4,3,13,14,96,54,100,46,8,1,1,22,6,111,61,68,30
A,2.29,3.29,3.1,3,1,6,13,16,83,43,95,62,1,4,5,10,15,107,46,98,57
